CUSTOMER ID,USER NAME,PRODUCT ID,PRODUCT NAME,Text,SENTIMENT LABEL,SENTIMENT SCORE
C3605,Kiran Gowda,P3605,Verka Butter,"Disappointed with Verka, the Butter did not meet expectations.",neutral,0.5
C3606,Rohit Menon,P3606,Nandini Curd,"Decent taste, but Nandini Curd could improve a bit.",neutral,0.5
C3607,Sneha Das,P3607,Paras Dairy Dahi,"Disappointed with Paras Dairy, the Dahi did not meet expectations.",neutral,0.5
C3608,Isha Singh,P3608,Paras Dairy Lassi,"Decent taste, but Paras Dairy Lassi could improve a bit.",neutral,0.5
C3609,Rohit Patel,P3609,Mother Dairy Ghee,"Amazing experience with Mother Dairy Ghee, very high quality.",neutral,0.5
C3610,Meera Verma,P3610,Milky Mist Ghee,"Not satisfied with Milky Mist Ghee, the quality has dropped.",neutral,0.5
C3611,Varun Reddy,P3611,Aavin Milk,"Really impressed with Aavin's Milk, worth the price.",neutral,0.5
C3612,Ananya Singh,P3612,Amul Cheese,"Amul Cheese is okay, not too great but not bad either.",neutral,0.5
C3613,Aditi Patel,P3613,Milky Mist Yogurt,"Really impressed with Milky Mist's Yogurt, worth the price.",neutral,0.5
C3614,Kiran Sharma,P3614,Aavin Butter,"The Butter from Aavin is average, acceptable for the price.",neutral,0.5
C3615,Aarav Menon,P3615,Paras Dairy Milk,"Paras Dairy Milk is my family's favorite, highly recommended!",neutral,0.5
C3616,Ravi Iyer,P3616,Paras Dairy Lassi,"The quality of Paras Dairy Lassi is excellent, very fresh and tasty!",neutral,0.5
C3617,Meera Verma,P3617,Nandini Butter,"Disappointed with Nandini, the Butter did not meet expectations.",neutral,0.5
C3618,Sneha Das,P3618,Gowardhan Ghee,"Nothing special about Gowardhan Ghee, it's fine.",neutral,0.5
C3619,Rohit Sharma,P3619,Nandini Butter,"Decent taste, but Nandini Butter could improve a bit.",neutral,0.5
C3620,Aditi Singh,P3620,Gowardhan Butter,"Poor quality Butter from Gowardhan, needs improvement.",neutral,0.5
C3621,Ravi Menon,P3621,Nandini Milk,Nandini Milk is good but sometimes inconsistent.,neutral,0.5
C3622,Varun Iyer,P3622,Amul Milk,"Decent taste, but Amul Milk could improve a bit.",neutral,0.5
C3623,Ananya Menon,P3623,Mother Dairy Curd,"Mother Dairy Curd is okay, not too great but not bad either.",neutral,0.5
C3624,Varun Verma,P3624,Gowardhan Paneer,The Paneer from Gowardhan was not fresh this time.,neutral,0.5
C3625,Kiran Patel,P3625,Milky Mist Paneer,"Disappointed with Milky Mist, the Paneer did not meet expectations.",neutral,0.5
C3626,Sneha Verma,P3626,Verka Dahi,"The Dahi from Verka is average, acceptable for the price.",neutral,0.5
C3627,Kiran Singh,P3627,Milky Mist Cheese,"Milky Mist Cheese is okay, not too great but not bad either.",neutral,0.5
C3628,Ananya Kumar,P3628,Aavin Curd,"Disappointed with Aavin, the Curd did not meet expectations.",neutral,0.5
C3629,Isha Sharma,P3629,Amul Paneer,"Really impressed with Amul's Paneer, worth the price.",neutral,0.5
C3630,Isha Das,P3630,Milky Mist Paneer,"Decent taste, but Milky Mist Paneer could improve a bit.",neutral,0.5
C3631,Aditi Gowda,P3631,Aavin Ghee,"Not satisfied with Aavin Ghee, the quality has dropped.",neutral,0.5
C3632,Kiran Sharma,P3632,Gowardhan Butter,"Bad experience, Gowardhan Butter lacked proper taste.",neutral,0.5
C3633,Ravi Reddy,P3633,Mother Dairy Ghee,"Mother Dairy Ghee is okay, not too great but not bad either.",neutral,0.5
C3634,Meera Verma,P3634,Amul Butter,"Nothing special about Amul Butter, it's fine.",neutral,0.5
C3635,Aditi Menon,P3635,Verka Paneer,"Amazing experience with Verka Paneer, very high quality.",neutral,0.5
C3636,Varun Sharma,P3636,Nandini Ghee,"Poor quality Ghee from Nandini, needs improvement.",neutral,0.5
C3637,Ananya Iyer,P3637,Mother Dairy Ghee,"Amazing experience with Mother Dairy Ghee, very high quality.",neutral,0.5
C3638,Meera Gowda,P3638,Milky Mist Yogurt,"Nothing special about Milky Mist Yogurt, it's fine.",neutral,0.5
C3639,Aditi Patel,P3639,Verka Paneer,"The Paneer from Verka is average, acceptable for the price.",neutral,0.5
C3640,Isha Patel,P3640,Nandini Milk,"Poor quality Milk from Nandini, needs improvement.",neutral,0.5
C3641,Aarav Singh,P3641,Verka Butter,"Amazing experience with Verka Butter, very high quality.",neutral,0.5
C3642,Meera Reddy,P3642,Mother Dairy Ghee,"Mother Dairy always delivers great taste, especially their Ghee.",neutral,0.5
C3643,Kiran Sharma,P3643,Verka Dahi,"Poor quality Dahi from Verka, needs improvement.",neutral,0.5
C3644,Varun Iyer,P3644,Nandini Milk,"Nandini always delivers great taste, especially their Milk.",neutral,0.5
C3645,Rohit Singh,P3645,Mother Dairy Milk,"Nothing special about Mother Dairy Milk, it's fine.",neutral,0.5
C3646,Isha Singh,P3646,Amul Milk,The Milk from Amul was not fresh this time.,neutral,0.5
C3647,Rohit Menon,P3647,Verka Butter,"Not satisfied with Verka Butter, the quality has dropped.",neutral,0.5
C3648,Meera Patel,P3648,Gowardhan Ghee,"Amazing experience with Gowardhan Ghee, very high quality.",neutral,0.5
C3649,Ananya Sharma,P3649,Verka Dahi,"Decent taste, but Verka Dahi could improve a bit.",neutral,0.5
C3650,Kiran Iyer,P3650,Amul Cheese,"Really impressed with Amul's Cheese, worth the price.",neutral,0.5
C3651,Sneha Singh,P3651,Milky Mist Cheese,"Nothing special about Milky Mist Cheese, it's fine.",neutral,0.5
C3652,Rohit Menon,P3652,Mother Dairy Curd,"The Curd from Mother Dairy is average, acceptable for the price.",neutral,0.5
C3653,Varun Gowda,P3653,Gowardhan Ghee,"Really impressed with Gowardhan's Ghee, worth the price.",neutral,0.5
C3654,Aditi Das,P3654,Gowardhan Ghee,"Decent taste, but Gowardhan Ghee could improve a bit.",neutral,0.5
C3655,Ananya Kumar,P3655,Amul Ice Cream,"Poor quality Ice Cream from Amul, needs improvement.",neutral,0.5
C3656,Aarav Verma,P3656,Milky Mist Ghee,"Milky Mist always delivers great taste, especially their Ghee.",neutral,0.5
C3657,Isha Menon,P3657,Nandini Ghee,"The Ghee from Nandini is average, acceptable for the price.",neutral,0.5
C3658,Kiran Iyer,P3658,Mother Dairy Lassi,"Mother Dairy Lassi is okay, not too great but not bad either.",neutral,0.5
C3659,Ananya Patel,P3659,Mother Dairy Ice Cream,"Poor quality Ice Cream from Mother Dairy, needs improvement.",neutral,0.5
C3660,Ananya Menon,P3660,Milky Mist Paneer,"Amazing experience with Milky Mist Paneer, very high quality.",neutral,0.5
C3661,Isha Gowda,P3661,Nandini Paneer,"Bad experience, Nandini Paneer lacked proper taste.",neutral,0.5
C3662,Aarav Gowda,P3662,Milky Mist Ghee,Milky Mist Ghee is good but sometimes inconsistent.,neutral,0.5
C3663,Kiran Patel,P3663,Aavin Milk,"Decent taste, but Aavin Milk could improve a bit.",neutral,0.5
C3664,Meera Menon,P3664,Aavin Ghee,"The Ghee from Aavin is average, acceptable for the price.",neutral,0.5
C3665,Sneha Gowda,P3665,Mother Dairy Ice Cream,"Mother Dairy always delivers great taste, especially their Ice Cream.",neutral,0.5
C3666,Sneha Verma,P3666,Milky Mist Yogurt,"Poor quality Yogurt from Milky Mist, needs improvement.",neutral,0.5
C3667,Rohit Verma,P3667,Milky Mist Cheese,"Bad experience, Milky Mist Cheese lacked proper taste.",neutral,0.5
C3668,Aarav Reddy,P3668,Milky Mist Yogurt,"Disappointed with Milky Mist, the Yogurt did not meet expectations.",neutral,0.5
C3669,Sneha Kumar,P3669,Aavin Ghee,"Really impressed with Aavin's Ghee, worth the price.",neutral,0.5
C3670,Ravi Verma,P3670,Nandini Curd,"Poor quality Curd from Nandini, needs improvement.",neutral,0.5
C3671,Ananya Verma,P3671,Amul Paneer,"Not satisfied with Amul Paneer, the quality has dropped.",neutral,0.5
C3672,Rohit Singh,P3672,Milky Mist Ghee,"Milky Mist Ghee is okay, not too great but not bad either.",neutral,0.5
C3673,Ananya Reddy,P3673,Amul Butter,"Amul always delivers great taste, especially their Butter.",neutral,0.5
C3674,Aditi Reddy,P3674,Milky Mist Paneer,"Bad experience, Milky Mist Paneer lacked proper taste.",neutral,0.5
C3675,Sneha Iyer,P3675,Paras Dairy Paneer,Paras Dairy Paneer is good but sometimes inconsistent.,neutral,0.5
C3676,Meera Gowda,P3676,Milky Mist Yogurt,"Disappointed with Milky Mist, the Yogurt did not meet expectations.",neutral,0.5
C3677,Aarav Menon,P3677,Verka Dahi,"Decent taste, but Verka Dahi could improve a bit.",neutral,0.5
C3678,Sneha Reddy,P3678,Amul Milk,"Amul always delivers great taste, especially their Milk.",neutral,0.5
C3679,Isha Patel,P3679,Aavin Butter,Aavin Butter is good but sometimes inconsistent.,neutral,0.5
C3680,Isha Menon,P3680,Verka Paneer,"Disappointed with Verka, the Paneer did not meet expectations.",neutral,0.5
C3681,Varun Iyer,P3681,Paras Dairy Lassi,"Paras Dairy Lassi is okay, not too great but not bad either.",neutral,0.5
C3682,Rohit Gowda,P3682,Amul Ghee,"Amazing experience with Amul Ghee, very high quality.",neutral,0.5
C3683,Aditi Sharma,P3683,Nandini Ghee,"Nandini Ghee is my family's favorite, highly recommended!",neutral,0.5
C3684,Isha Kumar,P3684,Amul Butter,"Disappointed with Amul, the Butter did not meet expectations.",neutral,0.5
C3685,Ravi Patel,P3685,Nandini Milk,"Nandini Milk is okay, not too great but not bad either.",neutral,0.5
C3686,Isha Menon,P3686,Milky Mist Cheese,"Bad experience, Milky Mist Cheese lacked proper taste.",neutral,0.5
C3687,Aarav Gowda,P3687,Aavin Milk,"Not satisfied with Aavin Milk, the quality has dropped.",neutral,0.5
C3688,Rohit Singh,P3688,Verka Butter,"The Butter from Verka is average, acceptable for the price.",neutral,0.5
C3689,Aditi Singh,P3689,Gowardhan Butter,"Really impressed with Gowardhan's Butter, worth the price.",neutral,0.5
C3690,Ananya Kumar,P3690,Amul Cheese,The Cheese from Amul was not fresh this time.,neutral,0.5
C3691,Isha Iyer,P3691,Gowardhan Paneer,"Gowardhan Paneer is okay, not too great but not bad either.",neutral,0.5
C3692,Isha Kumar,P3692,Nandini Paneer,"The Paneer from Nandini is average, acceptable for the price.",neutral,0.5
C3693,Varun Menon,P3693,Paras Dairy Milk,"Really impressed with Paras Dairy's Milk, worth the price.",neutral,0.5
C3694,Varun Das,P3694,Aavin Milk,"Decent taste, but Aavin Milk could improve a bit.",neutral,0.5
C3695,Rohit Das,P3695,Aavin Milk,"The Milk from Aavin is average, acceptable for the price.",neutral,0.5
C3696,Ravi Reddy,P3696,Nandini Butter,"The quality of Nandini Butter is excellent, very fresh and tasty!",neutral,0.5
C3697,Sneha Iyer,P3697,Amul Cheese,"Nothing special about Amul Cheese, it's fine.",neutral,0.5
C3698,Sneha Gowda,P3698,Gowardhan Butter,"Gowardhan Butter is okay, not too great but not bad either.",neutral,0.5
C3699,Ananya Iyer,P3699,Gowardhan Paneer,The Paneer from Gowardhan was not fresh this time.,neutral,0.5
C3700,Rohit Patel,P3700,Gowardhan Butter,"Amazing experience with Gowardhan Butter, very high quality.",neutral,0.5
C3701,Varun Verma,P3701,Paras Dairy Milk,"Bad experience, Paras Dairy Milk lacked proper taste.",neutral,0.5
C3702,Ananya Kumar,P3702,Paras Dairy Paneer,"Paras Dairy Paneer is okay, not too great but not bad either.",neutral,0.5
C3703,Kiran Menon,P3703,Amul Ice Cream,Amul Ice Cream is good but sometimes inconsistent.,neutral,0.5
C3704,Meera Patel,P3704,Mother Dairy Milk,"Mother Dairy Milk is okay, not too great but not bad either.",neutral,0.5
C3705,Aarav Iyer,P3705,Milky Mist Ghee,The Ghee from Milky Mist was not fresh this time.,neutral,0.5
C3706,Ravi Gowda,P3706,Aavin Butter,"Bad experience, Aavin Butter lacked proper taste.",neutral,0.5
C3707,Aditi Reddy,P3707,Nandini Paneer,"Nandini Paneer is my family's favorite, highly recommended!",neutral,0.5
C3708,Isha Iyer,P3708,Nandini Butter,"Not satisfied with Nandini Butter, the quality has dropped.",neutral,0.5
C3709,Aditi Gowda,P3709,Gowardhan Butter,"Gowardhan Butter is my family's favorite, highly recommended!",neutral,0.5
C3710,Varun Reddy,P3710,Gowardhan Paneer,"Gowardhan always delivers great taste, especially their Paneer.",neutral,0.5
C3711,Ananya Gowda,P3711,Mother Dairy Ghee,"Mother Dairy always delivers great taste, especially their Ghee.",neutral,0.5
C3712,Sneha Verma,P3712,Mother Dairy Milk,"Mother Dairy Milk is okay, not too great but not bad either.",neutral,0.5
C3713,Varun Verma,P3713,Verka Paneer,"Nothing special about Verka Paneer, it's fine.",neutral,0.5
C3714,Rohit Reddy,P3714,Paras Dairy Lassi,"Poor quality Lassi from Paras Dairy, needs improvement.",neutral,0.5
C3715,Isha Verma,P3715,Amul Cheese,"The quality of Amul Cheese is excellent, very fresh and tasty!",neutral,0.5
C3716,Ravi Reddy,P3716,Aavin Ghee,"Really impressed with Aavin's Ghee, worth the price.",neutral,0.5
C3717,Isha Menon,P3717,Mother Dairy Lassi,"The quality of Mother Dairy Lassi is excellent, very fresh and tasty!",neutral,0.5
C3718,Isha Verma,P3718,Aavin Ghee,"Really impressed with Aavin's Ghee, worth the price.",neutral,0.5
C3719,Rohit Gowda,P3719,Nandini Ghee,"The Ghee from Nandini is average, acceptable for the price.",neutral,0.5
C3720,Rohit Menon,P3720,Verka Butter,"Nothing special about Verka Butter, it's fine.",neutral,0.5
C3721,Isha Singh,P3721,Verka Ghee,"Nothing special about Verka Ghee, it's fine.",neutral,0.5
C3722,Rohit Singh,P3722,Aavin Curd,"Amazing experience with Aavin Curd, very high quality.",neutral,0.5
C3723,Varun Reddy,P3723,Gowardhan Ghee,"Nothing special about Gowardhan Ghee, it's fine.",neutral,0.5
C3724,Isha Verma,P3724,Nandini Paneer,"Poor quality Paneer from Nandini, needs improvement.",neutral,0.5
C3725,Rohit Kumar,P3725,Gowardhan Paneer,"The quality of Gowardhan Paneer is excellent, very fresh and tasty!",neutral,0.5
C3726,Isha Kumar,P3726,Nandini Ghee,"Not satisfied with Nandini Ghee, the quality has dropped.",neutral,0.5
C3727,Sneha Verma,P3727,Milky Mist Paneer,"The quality of Milky Mist Paneer is excellent, very fresh and tasty!",neutral,0.5
C3728,Rohit Kumar,P3728,Mother Dairy Milk,"Disappointed with Mother Dairy, the Milk did not meet expectations.",neutral,0.5
C3729,Rohit Singh,P3729,Verka Paneer,The Paneer from Verka was not fresh this time.,neutral,0.5
C3730,Ravi Sharma,P3730,Aavin Butter,"Nothing special about Aavin Butter, it's fine.",neutral,0.5
C3731,Sneha Reddy,P3731,Amul Butter,"Poor quality Butter from Amul, needs improvement.",neutral,0.5
C3732,Varun Kumar,P3732,Mother Dairy Curd,"Amazing experience with Mother Dairy Curd, very high quality.",neutral,0.5
C3733,Aditi Singh,P3733,Mother Dairy Ghee,"Decent taste, but Mother Dairy Ghee could improve a bit.",neutral,0.5
C3734,Aditi Singh,P3734,Verka Ghee,"Amazing experience with Verka Ghee, very high quality.",neutral,0.5
C3735,Ananya Verma,P3735,Paras Dairy Milk,"Decent taste, but Paras Dairy Milk could improve a bit.",neutral,0.5
C3736,Ravi Das,P3736,Gowardhan Butter,"Gowardhan Butter is my family's favorite, highly recommended!",neutral,0.5
C3737,Aarav Iyer,P3737,Aavin Milk,"The Milk from Aavin is average, acceptable for the price.",neutral,0.5
C3738,Aditi Verma,P3738,Aavin Ghee,"Aavin Ghee is my family's favorite, highly recommended!",neutral,0.5
C3739,Ravi Menon,P3739,Paras Dairy Milk,"Nothing special about Paras Dairy Milk, it's fine.",neutral,0.5
C3740,Ravi Das,P3740,Mother Dairy Milk,"Bad experience, Mother Dairy Milk lacked proper taste.",neutral,0.5
C3741,Varun Gowda,P3741,Milky Mist Cheese,"Milky Mist always delivers great taste, especially their Cheese.",neutral,0.5
C3742,Kiran Kumar,P3742,Aavin Curd,"Nothing special about Aavin Curd, it's fine.",neutral,0.5
C3743,Isha Singh,P3743,Amul Butter,"Really impressed with Amul's Butter, worth the price.",neutral,0.5
C3744,Ravi Menon,P3744,Paras Dairy Paneer,"Really impressed with Paras Dairy's Paneer, worth the price.",neutral,0.5
C3745,Ananya Gowda,P3745,Milky Mist Yogurt,"Milky Mist always delivers great taste, especially their Yogurt.",neutral,0.5
C3746,Ravi Gowda,P3746,Aavin Ghee,"The quality of Aavin Ghee is excellent, very fresh and tasty!",neutral,0.5
C3747,Aditi Kumar,P3747,Verka Butter,"The quality of Verka Butter is excellent, very fresh and tasty!",neutral,0.5
C3748,Meera Kumar,P3748,Verka Butter,"Decent taste, but Verka Butter could improve a bit.",neutral,0.5
C3749,Ananya Menon,P3749,Amul Ghee,"Amazing experience with Amul Ghee, very high quality.",neutral,0.5
C3750,Sneha Singh,P3750,Nandini Butter,"Nandini always delivers great taste, especially their Butter.",neutral,0.5
C3751,Meera Sharma,P3751,Gowardhan Paneer,"Gowardhan Paneer is my family's favorite, highly recommended!",neutral,0.5
C3752,Varun Singh,P3752,Aavin Curd,"Poor quality Curd from Aavin, needs improvement.",neutral,0.5
C3753,Varun Singh,P3753,Verka Dahi,"Not satisfied with Verka Dahi, the quality has dropped.",neutral,0.5
C3754,Varun Kumar,P3754,Amul Ghee,"Decent taste, but Amul Ghee could improve a bit.",neutral,0.5
C3755,Isha Singh,P3755,Verka Paneer,"The Paneer from Verka is average, acceptable for the price.",neutral,0.5
C3756,Rohit Sharma,P3756,Mother Dairy Milk,"Nothing special about Mother Dairy Milk, it's fine.",neutral,0.5
C3757,Isha Kumar,P3757,Verka Paneer,"Bad experience, Verka Paneer lacked proper taste.",neutral,0.5
C3758,Rohit Das,P3758,Paras Dairy Paneer,"The quality of Paras Dairy Paneer is excellent, very fresh and tasty!",neutral,0.5
C3759,Aarav Gowda,P3759,Paras Dairy Dahi,"Poor quality Dahi from Paras Dairy, needs improvement.",neutral,0.5
C3760,Ananya Verma,P3760,Gowardhan Ghee,"Amazing experience with Gowardhan Ghee, very high quality.",neutral,0.5
C3761,Varun Verma,P3761,Gowardhan Ghee,"Decent taste, but Gowardhan Ghee could improve a bit.",neutral,0.5
C3762,Aditi Gowda,P3762,Amul Ice Cream,"Amazing experience with Amul Ice Cream, very high quality.",neutral,0.5
C3763,Aarav Gowda,P3763,Mother Dairy Milk,"Mother Dairy always delivers great taste, especially their Milk.",neutral,0.5
C3764,Ananya Verma,P3764,Amul Milk,"Poor quality Milk from Amul, needs improvement.",neutral,0.5
C3765,Ravi Singh,P3765,Mother Dairy Ice Cream,"Poor quality Ice Cream from Mother Dairy, needs improvement.",neutral,0.5
C3766,Sneha Patel,P3766,Amul Cheese,"Disappointed with Amul, the Cheese did not meet expectations.",neutral,0.5
C3767,Rohit Das,P3767,Gowardhan Ghee,The Ghee from Gowardhan was not fresh this time.,neutral,0.5
C3768,Sneha Menon,P3768,Milky Mist Yogurt,"Poor quality Yogurt from Milky Mist, needs improvement.",neutral,0.5
C3769,Varun Sharma,P3769,Milky Mist Cheese,"Amazing experience with Milky Mist Cheese, very high quality.",neutral,0.5
C3770,Aditi Menon,P3770,Amul Ghee,"Amul Ghee is my family's favorite, highly recommended!",neutral,0.5
C3771,Kiran Das,P3771,Aavin Butter,Aavin Butter is good but sometimes inconsistent.,neutral,0.5
C3772,Kiran Kumar,P3772,Nandini Butter,"Really impressed with Nandini's Butter, worth the price.",neutral,0.5
C3773,Kiran Reddy,P3773,Amul Cheese,The Cheese from Amul was not fresh this time.,neutral,0.5
C3774,Meera Das,P3774,Paras Dairy Dahi,"Paras Dairy Dahi is okay, not too great but not bad either.",neutral,0.5
C3775,Ravi Sharma,P3775,Aavin Ghee,"Decent taste, but Aavin Ghee could improve a bit.",neutral,0.5
C3776,Ravi Gowda,P3776,Mother Dairy Curd,Mother Dairy Curd is good but sometimes inconsistent.,neutral,0.5
C3777,Aarav Menon,P3777,Nandini Ghee,"Disappointed with Nandini, the Ghee did not meet expectations.",neutral,0.5
C3778,Ravi Reddy,P3778,Milky Mist Paneer,"Milky Mist Paneer is okay, not too great but not bad either.",neutral,0.5
C3779,Isha Reddy,P3779,Paras Dairy Milk,"The quality of Paras Dairy Milk is excellent, very fresh and tasty!",neutral,0.5
C3780,Aarav Menon,P3780,Verka Paneer,"Not satisfied with Verka Paneer, the quality has dropped.",neutral,0.5
C3781,Aarav Singh,P3781,Mother Dairy Curd,"Bad experience, Mother Dairy Curd lacked proper taste.",neutral,0.5
C3782,Varun Reddy,P3782,Milky Mist Ghee,"Really impressed with Milky Mist's Ghee, worth the price.",neutral,0.5
C3783,Rohit Patel,P3783,Gowardhan Butter,"Nothing special about Gowardhan Butter, it's fine.",neutral,0.5
C3784,Varun Singh,P3784,Paras Dairy Paneer,"Poor quality Paneer from Paras Dairy, needs improvement.",neutral,0.5
C3785,Ananya Gowda,P3785,Mother Dairy Ghee,"Really impressed with Mother Dairy's Ghee, worth the price.",neutral,0.5
C3786,Rohit Patel,P3786,Mother Dairy Ice Cream,Mother Dairy Ice Cream is good but sometimes inconsistent.,neutral,0.5
C3787,Meera Sharma,P3787,Paras Dairy Paneer,"Really impressed with Paras Dairy's Paneer, worth the price.",neutral,0.5
C3788,Rohit Gowda,P3788,Milky Mist Ghee,"Really impressed with Milky Mist's Ghee, worth the price.",neutral,0.5
C3789,Isha Verma,P3789,Aavin Curd,"Aavin always delivers great taste, especially their Curd.",neutral,0.5
C3790,Ravi Sharma,P3790,Paras Dairy Dahi,"Paras Dairy Dahi is my family's favorite, highly recommended!",neutral,0.5
C3791,Kiran Sharma,P3791,Verka Paneer,"Amazing experience with Verka Paneer, very high quality.",neutral,0.5
C3792,Aditi Singh,P3792,Verka Dahi,"Disappointed with Verka, the Dahi did not meet expectations.",neutral,0.5
C3793,Aditi Das,P3793,Mother Dairy Lassi,"Really impressed with Mother Dairy's Lassi, worth the price.",neutral,0.5
C3794,Isha Verma,P3794,Milky Mist Cheese,"Milky Mist Cheese is okay, not too great but not bad either.",neutral,0.5
C3795,Rohit Verma,P3795,Milky Mist Cheese,"Disappointed with Milky Mist, the Cheese did not meet expectations.",neutral,0.5
C3796,Varun Menon,P3796,Nandini Butter,Nandini Butter is good but sometimes inconsistent.,neutral,0.5
C3797,Aarav Singh,P3797,Milky Mist Cheese,"Amazing experience with Milky Mist Cheese, very high quality.",neutral,0.5
C3798,Rohit Verma,P3798,Nandini Ghee,"The Ghee from Nandini is average, acceptable for the price.",neutral,0.5
C3799,Ananya Iyer,P3799,Amul Ghee,"The Ghee from Amul is average, acceptable for the price.",neutral,0.5
C3800,Isha Gowda,P3800,Gowardhan Butter,The Butter from Gowardhan was not fresh this time.,neutral,0.5
C3801,Sneha Gowda,P3801,Verka Butter,"Disappointed with Verka, the Butter did not meet expectations.",neutral,0.5
C3802,Sneha Patel,P3802,Aavin Milk,"Aavin always delivers great taste, especially their Milk.",neutral,0.5
C3803,Ananya Gowda,P3803,Aavin Curd,"Not satisfied with Aavin Curd, the quality has dropped.",neutral,0.5
C3804,Meera Kumar,P3804,Paras Dairy Paneer,"The Paneer from Paras Dairy is average, acceptable for the price.",neutral,0.5
C3805,Aarav Das,P3805,Gowardhan Butter,"Gowardhan Butter is okay, not too great but not bad either.",neutral,0.5
C3806,Aarav Reddy,P3806,Nandini Curd,"Amazing experience with Nandini Curd, very high quality.",neutral,0.5
C3807,Aarav Singh,P3807,Paras Dairy Paneer,"Really impressed with Paras Dairy's Paneer, worth the price.",neutral,0.5
C3808,Isha Sharma,P3808,Nandini Ghee,"Poor quality Ghee from Nandini, needs improvement.",neutral,0.5
C3809,Rohit Verma,P3809,Milky Mist Paneer,The Paneer from Milky Mist was not fresh this time.,neutral,0.5
C3810,Ravi Menon,P3810,Verka Dahi,"Verka Dahi is okay, not too great but not bad either.",neutral,0.5
C3811,Kiran Gowda,P3811,Aavin Curd,"Amazing experience with Aavin Curd, very high quality.",neutral,0.5
C3812,Ananya Kumar,P3812,Aavin Ghee,"Disappointed with Aavin, the Ghee did not meet expectations.",neutral,0.5
C3813,Ananya Kumar,P3813,Paras Dairy Milk,"Amazing experience with Paras Dairy Milk, very high quality.",neutral,0.5
C3814,Ravi Das,P3814,Mother Dairy Ghee,"Nothing special about Mother Dairy Ghee, it's fine.",neutral,0.5
C3815,Rohit Das,P3815,Paras Dairy Paneer,"Amazing experience with Paras Dairy Paneer, very high quality.",neutral,0.5
C3816,Isha Iyer,P3816,Gowardhan Paneer,The Paneer from Gowardhan was not fresh this time.,neutral,0.5
C3817,Aarav Iyer,P3817,Milky Mist Paneer,"Decent taste, but Milky Mist Paneer could improve a bit.",neutral,0.5
C3818,Aditi Menon,P3818,Mother Dairy Ice Cream,"Amazing experience with Mother Dairy Ice Cream, very high quality.",neutral,0.5
C3819,Aditi Verma,P3819,Verka Paneer,"Verka always delivers great taste, especially their Paneer.",neutral,0.5
C3820,Sneha Menon,P3820,Aavin Ghee,"Nothing special about Aavin Ghee, it's fine.",neutral,0.5
C3821,Isha Singh,P3821,Paras Dairy Dahi,"Really impressed with Paras Dairy's Dahi, worth the price.",neutral,0.5
C3822,Aditi Singh,P3822,Amul Milk,"Bad experience, Amul Milk lacked proper taste.",neutral,0.5
C3823,Ravi Singh,P3823,Amul Ghee,"Poor quality Ghee from Amul, needs improvement.",neutral,0.5
C3824,Ananya Patel,P3824,Mother Dairy Lassi,"Mother Dairy always delivers great taste, especially their Lassi.",neutral,0.5
C3825,Sneha Sharma,P3825,Mother Dairy Milk,"Amazing experience with Mother Dairy Milk, very high quality.",neutral,0.5
C3826,Meera Das,P3826,Aavin Milk,"Amazing experience with Aavin Milk, very high quality.",neutral,0.5
C3827,Meera Patel,P3827,Amul Milk,"Nothing special about Amul Milk, it's fine.",neutral,0.5
C3828,Varun Sharma,P3828,Nandini Butter,"Nandini always delivers great taste, especially their Butter.",neutral,0.5
C3829,Meera Singh,P3829,Nandini Milk,"Disappointed with Nandini, the Milk did not meet expectations.",neutral,0.5
C3830,Ananya Iyer,P3830,Amul Cheese,The Cheese from Amul was not fresh this time.,neutral,0.5
C3831,Kiran Singh,P3831,Milky Mist Cheese,"The quality of Milky Mist Cheese is excellent, very fresh and tasty!",neutral,0.5
C3832,Kiran Gowda,P3832,Milky Mist Paneer,"Decent taste, but Milky Mist Paneer could improve a bit.",neutral,0.5
C3833,Ravi Sharma,P3833,Paras Dairy Milk,Paras Dairy Milk is good but sometimes inconsistent.,neutral,0.5
C3834,Sneha Reddy,P3834,Aavin Milk,"Disappointed with Aavin, the Milk did not meet expectations.",neutral,0.5
C3835,Varun Iyer,P3835,Gowardhan Ghee,The Ghee from Gowardhan was not fresh this time.,neutral,0.5
C3836,Aditi Kumar,P3836,Verka Dahi,Verka Dahi is good but sometimes inconsistent.,neutral,0.5
C3837,Meera Kumar,P3837,Nandini Milk,"Bad experience, Nandini Milk lacked proper taste.",neutral,0.5
C3838,Ravi Verma,P3838,Mother Dairy Curd,"Poor quality Curd from Mother Dairy, needs improvement.",neutral,0.5
C3839,Meera Sharma,P3839,Amul Cheese,"The quality of Amul Cheese is excellent, very fresh and tasty!",neutral,0.5
C3840,Aditi Kumar,P3840,Milky Mist Yogurt,"Really impressed with Milky Mist's Yogurt, worth the price.",neutral,0.5
C3841,Ananya Patel,P3841,Mother Dairy Milk,"The Milk from Mother Dairy is average, acceptable for the price.",neutral,0.5
C3842,Meera Verma,P3842,Mother Dairy Lassi,"Mother Dairy always delivers great taste, especially their Lassi.",neutral,0.5
C3843,Meera Singh,P3843,Mother Dairy Curd,"The quality of Mother Dairy Curd is excellent, very fresh and tasty!",neutral,0.5
C3844,Meera Kumar,P3844,Nandini Curd,"Decent taste, but Nandini Curd could improve a bit.",neutral,0.5
